,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau_True,sexo_M,posse_de_imovel_Y,posse_de_veiculo_Y
2065,2,Commercial associate,Higher education,Married,House / apartment,47.342465753424655,1.547945205479452,1,1,0,0,4.0,0,1,1,1
2066,2,Pensioner,Lower secondary,Married,House / apartment,60.14794520547945,-1000.6657534246576,1,0,0,0,4.0,0,1,1,1
2067,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.43287671232877,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
2068,0,Working,Secondary / secondary special,Single / not married,House / apartment,28.698630136986303,7.553424657534246,1,1,1,1,1.0,0,1,1,1
2069,0,Pensioner,Secondary / secondary special,Married,House / apartment,50.983561643835614,-1000.6657534246576,1,0,1,0,2.0,0,1,1,1
2070,2,Commercial associate,Secondary / secondary special,Married,House / apartment,36.15068493150685,3.468493150684932,1,0,0,0,4.0,0,1,0,1
2071,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.10410958904109,-1000.6657534246576,1,0,1,0,2.0,0,0,1,0
2072,0,State servant,Secondary / secondary special,Married,House / apartment,49.33698630136986,6.468493150684932,1,1,0,0,2.0,0,0,1,0
2073,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.87123287671233,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
2074,1,Working,Secondary / secondary special,Married,House / apartment,37.78356164383562,7.720547945205479,1,1,1,0,3.0,0,1,1,1
2075,1,Working,Secondary / secondary special,Civil marriage,Municipal apartment,44.5013698630137,8.967123287671233,1,0,1,0,3.0,0,0,0,0
2076,0,Commercial associate,Secondary / secondary special,Married,House / apartment,30.575342465753423,5.216438356164384,1,0,0,0,2.0,0,0,1,1
2077,0,Pensioner,Higher education,Married,House / apartment,66.58904109589041,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
2078,0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.71506849315068,-1000.6657534246576,1,0,0,0,1.0,0,0,1,1
2079,1,Working,Secondary / secondary special,Married,House / apartment,46.94794520547945,3.468493150684932,1,0,0,0,3.0,0,0,1,1
2080,0,Working,Secondary / secondary special,Married,House / apartment,54.9972602739726,17.39178082191781,1,0,1,0,2.0,0,1,1,1
2081,0,Working,Higher education,Married,House / apartment,28.72876712328767,2.8,1,1,1,1,2.0,0,0,1,1
2082,0,Commercial associate,Secondary / secondary special,Married,House / apartment,59.18082191780822,4.383561643835616,1,0,1,0,2.0,0,1,1,1
2083,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.23287671232877,7.638356164383562,1,1,1,0,2.0,0,0,1,0
2084,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.06575342465754,-1000.6657534246576,1,0,1,0,2.0,0,0,1,0
2085,1,Commercial associate,Secondary / secondary special,Married,House / apartment,42.37260273972603,6.216438356164384,1,0,1,0,3.0,0,0,1,0
2086,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.78356164383562,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
2087,1,Working,Lower secondary,Married,House / apartment,28.98904109589041,4.635616438356164,1,1,0,0,3.0,0,1,1,0
2088,1,Working,Lower secondary,Married,House / apartment,28.98904109589041,4.635616438356164,1,1,0,0,3.0,1,1,1,0
2089,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.44931506849315,7.052054794520548,1,0,0,0,2.0,0,1,0,1
2090,0,Working,Secondary / secondary special,Civil marriage,With parents,39.41369863013698,0.3808219178082191,1,1,1,0,2.0,0,0,1,0
2091,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,60.87671232876713,2.547945205479452,1,0,0,0,1.0,0,0,1,0
2092,0,Working,Incomplete higher,Married,House / apartment,53.583561643835615,5.216438356164384,1,0,0,0,2.0,0,0,0,0
2093,0,Pensioner,Higher education,Married,House / apartment,58.706849315068496,-1000.6657534246576,1,0,1,0,2.0,0,0,1,0
2094,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,66.34520547945205,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
2095,0,Working,Secondary / secondary special,Married,House / apartment,59.583561643835615,3.802739726027397,1,0,0,0,2.0,0,1,1,1
2096,0,Working,Higher education,Married,House / apartment,39.632876712328766,4.298630136986302,1,0,1,0,2.0,0,1,1,1
2097,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.59452054794521,-1000.6657534246576,1,0,0,0,2.0,0,0,1,1
2098,1,Commercial associate,Higher education,Married,House / apartment,38.65753424657535,13.64109589041096,1,0,1,0,3.0,0,0,1,0
2099,0,State servant,Higher education,Married,House / apartment,45.98082191780822,1.295890410958904,1,0,1,0,2.0,0,1,1,1
2100,0,Working,Secondary / secondary special,Married,With parents,44.83835616438356,0.2958904109589041,1,0,0,0,2.0,0,0,0,0
2101,0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.90958904109588,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
2102,0,Commercial associate,Secondary / secondary special,Married,With parents,27.34246575342466,0.9616438356164384,1,0,0,0,2.0,0,1,1,1
2103,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.05205479452055,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
2104,1,Commercial associate,Secondary / secondary special,Married,House / apartment,40.23835616438356,2.1534246575342464,1,0,0,0,3.0,0,0,1,1
2105,0,Commercial associate,Higher education,Separated,House / apartment,53.70958904109589,2.6575342465753424,1,0,0,0,1.0,0,0,1,0
2106,1,Working,Secondary / secondary special,Civil marriage,House / apartment,36.47671232876712,1.4904109589041097,1,0,0,0,3.0,0,1,1,0
2107,0,Working,Secondary / secondary special,Married,House / apartment,53.24109589041096,10.663013698630136,1,0,0,0,2.0,0,0,1,1
2108,0,Pensioner,Higher education,Married,House / apartment,55.32876712328767,-1000.6657534246576,1,0,0,0,2.0,0,1,0,1
2109,1,State servant,Higher education,Married,Office apartment,35.61917808219178,3.3232876712328765,1,0,0,0,3.0,0,1,1,1
2110,1,Working,Secondary / secondary special,Married,House / apartment,41.32328767123288,2.32054794520548,1,0,0,0,3.0,0,0,1,0
2111,0,Working,Higher education,Separated,House / apartment,49.67123287671233,1.8246575342465756,1,1,1,0,1.0,0,0,1,0
2112,0,Working,Higher education,Married,House / apartment,47.273972602739725,13.32876712328767,1,0,0,0,2.0,0,1,1,1
2113,0,Commercial associate,Higher education,Civil marriage,House / apartment,38.71506849315068,7.326027397260274,1,0,1,0,2.0,0,0,1,1
2114,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.52876712328767,-1000.6657534246576,1,0,0,0,2.0,0,1,1,1
2115,1,Commercial associate,Higher education,Married,House / apartment,48.2,6.493150684931507,1,0,0,1,3.0,0,1,0,0
2116,3,State servant,Higher education,Married,House / apartment,35.35342465753425,3.8465753424657536,1,0,1,0,5.0,0,0,1,0
2117,1,Commercial associate,Higher education,Married,House / apartment,30.77260273972603,1.263013698630137,1,0,1,0,3.0,0,0,1,0
2118,1,Working,Secondary / secondary special,Separated,House / apartment,40.50958904109589,12.605479452054794,1,0,0,0,2.0,0,0,0,1
2119,1,State servant,Higher education,Married,House / apartment,38.54520547945206,6.849315068493151,1,1,1,1,3.0,0,0,0,0
2120,0,Commercial associate,Higher education,Civil marriage,House / apartment,25.41917808219178,0.9287671232876712,1,0,1,0,2.0,0,0,0,0
2121,0,Working,Secondary / secondary special,Married,House / apartment,37.67945205479453,13.186301369863012,1,0,1,0,2.0,0,1,1,0
2122,2,Working,Secondary / secondary special,Single / not married,House / apartment,40.32054794520548,4.098630136986301,1,0,0,0,3.0,0,0,1,0
2123,0,Working,Secondary / secondary special,Married,House / apartment,48.71780821917808,9.016438356164384,1,1,1,0,2.0,0,0,1,0
2124,0,Working,Higher education,Married,House / apartment,39.49041095890411,3.432876712328768,1,0,0,0,2.0,0,0,0,0
2125,0,Working,Higher education,Separated,House / apartment,48.26849315068493,10.26849315068493,1,0,0,0,1.0,0,0,1,0
2126,1,State servant,Incomplete higher,Married,House / apartment,39.515068493150686,12.523287671232875,1,0,0,0,3.0,0,0,1,0
2127,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.79178082191781,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
2128,2,Commercial associate,Secondary / secondary special,Married,House / apartment,27.63287671232877,4.6,1,0,0,0,4.0,0,0,1,0
2129,2,Commercial associate,Higher education,Married,House / apartment,35.43013698630137,1.5972602739726027,1,0,0,0,4.0,0,1,1,0
2130,0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.85753424657534,0.4301369863013699,1,0,0,0,2.0,0,0,0,0
2131,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.82191780821918,-1000.6657534246576,1,0,0,0,2.0,0,1,1,0
2132,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,54.06301369863014,10.687671232876712,1,0,1,0,1.0,0,0,1,0
2133,0,Commercial associate,Higher education,Married,House / apartment,28.649315068493152,2.682191780821918,1,0,0,0,2.0,0,0,1,1
2134,0,Working,Higher education,Married,House / apartment,39.11232876712329,7.016438356164383,1,1,1,0,2.0,0,0,0,1
2135,0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.616438356164384,0.6821917808219178,1,0,0,0,2.0,0,0,0,1
2136,0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.616438356164384,0.6821917808219178,1,0,0,0,2.0,1,0,0,1
2137,0,Commercial associate,Secondary / secondary special,Married,House / apartment,59.92054794520548,2.682191780821918,1,0,0,0,2.0,0,1,1,1
2138,1,Commercial associate,Higher education,Married,House / apartment,34.43561643835616,9.101369863013698,1,0,0,0,3.0,0,1,1,1
2139,2,State servant,Secondary / secondary special,Married,House / apartment,50.57260273972603,11.356164383561644,1,0,1,0,4.0,0,0,1,0
2140,1,Working,Secondary / secondary special,Civil marriage,House / apartment,39.53150684931507,7.101369863013699,1,0,0,0,3.0,0,0,1,1
2141,2,Working,Secondary / secondary special,Married,House / apartment,37.07397260273972,10.602739726027398,1,0,0,0,4.0,0,1,1,1
2142,0,Working,Secondary / secondary special,Married,House / apartment,50.35890410958904,2.010958904109589,1,0,1,0,2.0,0,0,1,0
2143,2,Working,Secondary / secondary special,Married,Municipal apartment,31.41917808219178,12.186301369863012,1,0,0,0,4.0,0,0,1,0
2144,2,Working,Secondary / secondary special,Married,House / apartment,35.33972602739726,0.4301369863013699,1,0,1,0,4.0,0,0,1,0
2145,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.9041095890411,5.517808219178082,1,0,1,0,2.0,0,1,1,1
2146,1,Commercial associate,Incomplete higher,Married,House / apartment,45.397260273972606,7.687671232876712,1,0,0,0,3.0,0,1,1,1
2147,1,State servant,Secondary / secondary special,Married,House / apartment,37.367123287671234,0.5150684931506849,1,1,0,0,3.0,0,0,1,1
2148,0,Working,Secondary / secondary special,Married,House / apartment,33.09041095890411,1.8438356164383565,1,1,1,0,2.0,0,0,1,1
2149,0,Working,Secondary / secondary special,Widow,Municipal apartment,58.66575342465753,1.263013698630137,1,0,0,0,1.0,0,0,0,0
2150,0,State servant,Secondary / secondary special,Married,House / apartment,54.2,10.936986301369863,1,0,0,0,2.0,0,0,1,0
2151,0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.81643835616438,18.02191780821918,1,0,0,0,2.0,0,0,0,0
2152,0,Working,Secondary / secondary special,Married,House / apartment,38.69041095890411,9.26849315068493,1,0,0,0,2.0,0,1,1,1
2153,2,Working,Secondary / secondary special,Civil marriage,House / apartment,35.778082191780825,13.186301369863012,1,0,0,0,4.0,0,1,1,1
2154,0,Commercial associate,Higher education,Civil marriage,House / apartment,30.567123287671237,0.7589041095890411,1,0,0,0,2.0,0,0,1,0
2155,0,Commercial associate,Higher education,Married,House / apartment,44.602739726027394,2.43013698630137,1,0,0,0,2.0,0,1,1,0
2156,0,Working,Higher education,Single / not married,House / apartment,46.79726027397261,13.104109589041096,1,0,1,0,1.0,0,0,1,0
2157,0,Working,Higher education,Widow,House / apartment,58.76712328767123,36.28767123287671,1,0,0,0,1.0,0,0,1,0
2158,3,Working,Secondary / secondary special,Married,House / apartment,42.16712328767123,15.854794520547944,1,0,0,0,5.0,0,1,1,1
2159,0,Working,Secondary / secondary special,Single / not married,House / apartment,41.47397260273973,4.846575342465753,1,1,0,0,1.0,0,0,1,0
2160,0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.98630136986301,7.8493150684931505,1,0,0,0,2.0,0,0,1,0
2161,1,Working,Lower secondary,Married,House / apartment,39.45205479452055,3.9315068493150687,1,0,0,0,3.0,0,0,1,1
2162,1,Commercial associate,Higher education,Married,House / apartment,28.945205479452056,6.432876712328767,1,0,0,0,3.0,0,1,0,0
2163,1,Working,Higher education,Married,House / apartment,33.43287671232877,3.6,1,0,0,0,3.0,0,1,1,1
2164,2,Commercial associate,Secondary / secondary special,Married,House / apartment,33.12602739726027,7.2684931506849315,1,0,1,0,4.0,0,1,1,1
2165,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.62465753424658,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
2166,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.5972602739726,10.52054794520548,1,0,0,0,2.0,0,1,1,1
2167,2,Working,Secondary / secondary special,Married,With parents,27.446575342465756,1.9287671232876715,1,0,0,1,4.0,0,0,0,1
2168,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.88493150684931,-1000.6657534246576,1,0,1,0,2.0,0,0,1,1
2169,0,Working,Secondary / secondary special,Civil marriage,House / apartment,30.0986301369863,9.849315068493151,1,1,1,0,2.0,0,1,0,1
2170,0,State servant,Higher education,Single / not married,House / apartment,27.43013698630137,2.263013698630137,1,1,1,0,1.0,0,1,1,1
2171,0,Pensioner,Higher education,Married,House / apartment,64.34520547945205,-1000.6657534246576,1,0,0,0,2.0,0,0,1,1
2172,0,Pensioner,Secondary / secondary special,Separated,House / apartment,59.21369863013699,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
2173,0,Working,Secondary / secondary special,Separated,House / apartment,51.40821917808219,27.03013698630137,1,0,0,0,1.0,0,0,0,0
2174,0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.1945205479452,7.435616438356164,1,1,1,0,2.0,0,0,1,1
2175,0,Working,Secondary / secondary special,Married,House / apartment,36.821917808219176,18.18904109589041,1,0,0,0,2.0,0,1,1,1
2176,0,Working,Secondary / secondary special,Married,House / apartment,58.84931506849315,12.767123287671232,1,1,0,0,2.0,0,0,1,0
2177,1,Working,Higher education,Single / not married,House / apartment,27.473972602739725,4.432876712328767,1,0,0,0,2.0,0,0,0,1
2178,0,Working,Higher education,Widow,House / apartment,52.87945205479452,7.183561643835616,1,0,0,1,1.0,0,0,1,0
2179,0,Working,Higher education,Married,House / apartment,59.5972602739726,12.438356164383562,1,0,0,0,2.0,0,1,1,1
2180,0,Working,Higher education,Separated,House / apartment,59.96438356164384,4.18082191780822,1,0,0,0,1.0,0,0,0,0
2181,0,Working,Secondary / secondary special,Single / not married,House / apartment,26.10958904109589,1.178082191780822,1,1,0,0,1.0,0,1,1,0
2182,0,Working,Higher education,Married,House / apartment,53.85479452054795,4.684931506849315,1,0,0,0,2.0,0,0,0,0
2183,0,Working,Secondary / secondary special,Widow,House / apartment,45.41917808219178,19.695890410958903,1,1,0,0,1.0,0,0,1,0
2184,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.772602739726025,-1000.6657534246576,1,0,0,0,1.0,1,0,0,0
2185,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.772602739726025,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0
2186,0,Working,Higher education,Single / not married,House / apartment,29.46301369863014,10.602739726027398,1,1,1,0,1.0,0,0,1,1
2187,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.99452054794521,3.6,1,0,0,0,2.0,0,1,1,0
2188,0,Working,Secondary / secondary special,Single / not married,House / apartment,54.46849315068493,23.02739726027397,1,0,1,0,1.0,0,0,1,0
2189,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.04383561643836,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
2190,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.54520547945206,9.435616438356163,1,0,0,0,2.0,0,0,0,0
2191,1,Working,Higher education,Married,House / apartment,25.86575342465753,0.4301369863013699,1,0,0,0,3.0,0,0,1,1
2192,0,State servant,Higher education,Married,Municipal apartment,61.2027397260274,12.438356164383562,1,0,0,0,2.0,0,0,1,0
2193,0,Commercial associate,Incomplete higher,Single / not married,Rented apartment,28.32054794520548,2.1780821917808217,1,1,0,0,1.0,0,1,0,0
2194,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.16986301369863,0.8438356164383561,1,0,0,0,1.0,0,1,0,1
2195,0,Working,Secondary / secondary special,Married,House / apartment,35.59452054794521,2.010958904109589,1,1,1,0,2.0,0,1,1,1
